run_id,timestamp,mode,has_obstacle,trial_idx,seed,pick_x,pick_y,pick_z,place_x,place_y,place_z,trial_id,step_name,experiment_mode,success,fallback_used,ik_time_sec,rrt_planning_sec,shortcut_time_sec,initial_guess_time_sec,solve_time_sec,total_compute_sec,exec_wait_sec,num_rrt_points,num_shortcut_waypoints,num_optimized_points,trajectory_duration_sec,joint_path_length,mean_joint_velocity,max_joint_velocity,mean_joint_acceleration,max_joint_acceleration,mean_joint_jerk,max_joint_jerk,mean_torque,max_torque,mean_torque_rate,max_torque_rate,max_constraint_violation,final_cost,solver_status,message
run_20260504_131653_d6c8bf,2026-05-04T13:17:39,rrt_only,no,3,20260507,0.305432,0.363212,0.485976,-0.494788,0.322463,0.300389,12,return_home,rrt_only,1,0,0.000000,0.036295,0.000000,0.000000,0.000000,2.589738,2.552234,26,0,26,2.474840,1.882986,0.212744,0.628340,0.222596,1.500000,0.669850,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:17:54,rrt_only,no,4,20260508,0.310132,0.204935,0.352965,-0.338245,0.321848,0.405989,13,pre_grasp,rrt_only,1,0,0.502007,0.027578,0.000000,0.000000,0.000000,1.180547,1.152836,13,0,13,1.120551,0.756936,0.205370,0.702174,0.675786,1.500000,1.996640,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:17:54,rrt_only,no,4,20260508,0.310132,0.204935,0.352965,-0.338245,0.321848,0.405989,14,pre_place,rrt_only,1,0,0.502164,0.036050,0.000000,0.000000,0.000000,2.840066,2.803156,29,0,29,2.762265,1.884316,0.189488,0.628319,0.173882,1.500000,0.518784,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:17:54,rrt_only,no,4,20260508,0.310132,0.204935,0.352965,-0.338245,0.321848,0.405989,15,return_home,rrt_only,1,0,0.000000,0.026528,0.000000,0.000000,0.000000,2.378646,2.351961,25,0,25,2.315460,1.701429,0.184280,0.628350,0.232036,1.500000,0.630532,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:18:09,rrt_only,no,5,20260509,0.449617,0.462314,0.490807,-0.408850,0.378504,0.437312,16,pre_grasp,rrt_only,1,0,0.500687,0.026793,0.000000,0.000000,0.000000,1.228664,1.201685,13,0,13,1.134842,0.657617,0.174551,0.628319,0.524351,1.500000,1.721354,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:18:09,rrt_only,no,5,20260509,0.449617,0.462314,0.490807,-0.408850,0.378504,0.437312,17,pre_place,rrt_only,1,0,0.500500,0.027615,0.000000,0.000000,0.000000,2.880589,2.852765,29,0,29,2.790004,1.898360,0.184745,0.628319,0.167633,1.500000,0.500141,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:18:09,rrt_only,no,5,20260509,0.449617,0.462314,0.490807,-0.408850,0.378504,0.437312,18,return_home,rrt_only,1,0,0.000000,0.030747,0.000000,0.000000,0.000000,2.334651,2.303749,24,0,24,2.234896,1.619875,0.172783,0.628406,0.204485,1.500000,0.619652,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:18:24,rrt_only,no,6,20260510,0.350920,0.315024,0.485756,-0.307809,0.496190,0.368995,19,pre_grasp,rrt_only,1,0,0.501344,0.030888,0.000000,0.000000,0.000000,1.133853,1.102800,12,0,12,1.049314,0.519551,0.131821,0.628319,0.450239,1.500000,1.500795,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:18:24,rrt_only,no,6,20260510,0.350920,0.315024,0.485756,-0.307809,0.496190,0.368995,20,pre_place,rrt_only,1,0,0.501391,0.028759,0.000000,0.000000,0.000000,2.430803,2.401835,25,0,25,2.349664,1.575753,0.186573,0.628319,0.207769,1.500000,0.627323,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:18:24,rrt_only,no,6,20260510,0.350920,0.315024,0.485756,-0.307809,0.496190,0.368995,21,return_home,rrt_only,1,0,0.000000,0.049157,0.000000,0.000000,0.000000,1.901798,1.852438,19,0,19,1.783363,1.238991,0.182648,0.628319,0.288222,1.500000,0.894806,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
