trial_id,step_name,experiment_mode,success,fallback_used,ik_time_sec,rrt_planning_sec,shortcut_time_sec,initial_guess_time_sec,solve_time_sec,total_compute_sec,exec_wait_sec,num_rrt_points,num_shortcut_waypoints,num_optimized_points,trajectory_duration_sec,joint_path_length,mean_joint_velocity,max_joint_velocity,mean_joint_acceleration,max_joint_acceleration,mean_joint_jerk,max_joint_jerk,mean_torque,max_torque,mean_torque_rate,max_torque_rate,max_constraint_violation,final_cost,solver_status,message
1,pre_grasp,trajopt_only,1,0,0.502521,0.000000,0.000001,0.000000,0.119516,6.791429,6.008681,0,0,100,4.808404,3.387607,0.204972,0.997848,0.133665,0.867535,0.179006,9.328696,10.944561,36.041396,0.490981,5.517081,nan,6.011196,converged,
