run_id,timestamp,mode,has_obstacle,trial_idx,seed,pick_x,pick_y,pick_z,place_x,place_y,place_z,trial_id,step_name,experiment_mode,success,fallback_used,ik_time_sec,rrt_planning_sec,shortcut_time_sec,initial_guess_time_sec,solve_time_sec,total_compute_sec,exec_wait_sec,num_rrt_points,num_shortcut_waypoints,num_optimized_points,trajectory_duration_sec,joint_path_length,mean_joint_velocity,max_joint_velocity,mean_joint_acceleration,max_joint_acceleration,mean_joint_jerk,max_joint_jerk,mean_torque,max_torque,mean_torque_rate,max_torque_rate,max_constraint_violation,final_cost,solver_status,message
run_20260504_132412_e65429,2026-05-04T13:25:13,rrt_only,yes,4,20260508,0.310132,0.204935,0.352965,-0.338245,0.321848,0.405989,12,pre_grasp,rrt_only,1,0,0.500347,0.041308,0.000000,0.000000,0.000000,4.944297,4.902665,50,0,50,4.817727,4.086739,0.264045,0.942478,0.305240,1.500000,0.917650,8.089686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:25:13,rrt_only,yes,4,20260508,0.310132,0.204935,0.352965,-0.338245,0.321848,0.405989,13,pre_place,rrt_only,0,0,0.500706,0.040325,0.000000,0.000000,0.000000,0.041407,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,planning failed (RRTConnect)
run_20260504_132412_e65429,2026-05-04T13:25:24,rrt_only,yes,5,20260509,0.449617,0.462314,0.490807,-0.408850,0.378504,0.437312,14,pre_grasp,rrt_only,1,0,0.501105,0.031899,0.000000,0.000000,0.000000,1.385084,1.353012,15,0,15,1.300048,0.780412,0.134438,0.828986,0.392940,1.500000,0.944567,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:25:24,rrt_only,yes,5,20260509,0.449617,0.462314,0.490807,-0.408850,0.378504,0.437312,15,pre_place,rrt_only,0,0,0.500805,0.032925,0.000000,0.000000,0.000000,0.032946,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,planning failed (RRTConnect)
run_20260504_132412_e65429,2026-05-04T13:25:33,rrt_only,yes,6,20260510,0.350920,0.315024,0.485756,-0.307809,0.496190,0.368995,16,pre_grasp,rrt_only,1,0,0.502180,0.031824,0.000000,0.000000,0.000000,1.085104,1.053151,12,0,12,1.004297,0.505143,0.104568,0.705508,0.419643,1.500000,1.258928,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:25:33,rrt_only,yes,6,20260510,0.350920,0.315024,0.485756,-0.307809,0.496190,0.368995,17,pre_place,rrt_only,1,0,0.500810,0.037074,0.000000,0.000000,0.000000,2.589591,2.552302,27,0,27,2.517275,1.946626,0.265353,0.628319,0.582139,1.500000,2.433316,12.678908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:25:33,rrt_only,yes,6,20260510,0.350920,0.315024,0.485756,-0.307809,0.496190,0.368995,18,return_home,rrt_only,0,0,0.000000,0.048896,0.000000,0.000000,0.000000,0.048931,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,planning failed (RRTConnect)
run_20260504_132412_e65429,2026-05-04T13:25:47,rrt_only,yes,7,20260511,0.408352,0.242703,0.399211,-0.354393,0.382760,0.415668,19,pre_grasp,rrt_only,1,0,0.501726,0.045588,0.000000,0.000000,0.000000,3.999235,3.952539,40,0,40,3.872812,3.610845,0.317740,0.942478,0.496262,1.500000,1.449489,11.491305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:25:47,rrt_only,yes,7,20260511,0.408352,0.242703,0.399211,-0.354393,0.382760,0.415668,20,pre_place,rrt_only,1,0,0.500910,0.037149,0.000000,0.000000,0.000000,4.940432,4.902944,50,0,50,4.818874,3.164458,0.184830,0.942478,0.233890,1.500000,0.856873,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:25:47,rrt_only,yes,7,20260511,0.408352,0.242703,0.399211,-0.354393,0.382760,0.415668,21,return_home,rrt_only,1,0,0.000000,0.039181,0.000000,0.000000,0.000000,2.993060,2.953041,30,0,30,2.894344,1.976533,0.212771,0.833370,0.397911,1.500000,1.483953,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:26:08,rrt_only,yes,8,20260512,0.429272,0.294792,0.423919,-0.355590,0.365294,0.438156,22,pre_grasp,rrt_only,1,0,0.501585,0.043529,0.000000,0.000000,0.000000,1.396570,1.352896,15,0,15,1.300130,0.708711,0.135316,0.628319,0.368089,1.500000,1.061795,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:26:08,rrt_only,yes,8,20260512,0.429272,0.294792,0.423919,-0.355590,0.365294,0.438156,23,pre_place,rrt_only,1,0,0.500441,0.039171,0.000000,0.000000,0.000000,3.192252,3.152874,32,0,32,3.097119,2.313266,0.231440,0.856318,0.344555,1.500000,1.349370,10.380478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:26:08,rrt_only,yes,8,20260512,0.429272,0.294792,0.423919,-0.355590,0.365294,0.438156,24,return_home,rrt_only,1,0,0.000000,0.032940,0.000000,0.000000,0.000000,2.835571,2.802449,29,0,29,2.758160,2.018400,0.226195,0.942478,0.427963,1.500000,1.650014,11.166272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:26:24,rrt_only,yes,9,20260513,0.329403,0.466075,0.393389,-0.323230,0.465786,0.337547,25,pre_grasp,rrt_only,1,0,0.500403,0.040425,0.000000,0.000000,0.000000,0.943547,0.902948,10,0,10,0.857002,0.395931,0.133787,0.600000,0.658685,1.500000,2.287102,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:26:24,rrt_only,yes,9,20260513,0.329403,0.466075,0.393389,-0.323230,0.465786,0.337547,26,pre_place,rrt_only,1,0,0.501008,0.043445,0.000000,0.000000,0.000000,4.345984,4.302243,44,0,44,4.209693,2.794308,0.191263,0.726801,0.274469,1.500000,1.151074,11.385039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:26:24,rrt_only,yes,9,20260513,0.329403,0.466075,0.393389,-0.323230,0.465786,0.337547,27,return_home,rrt_only,1,0,0.000000,0.038283,0.000000,0.000000,0.000000,2.890789,2.852270,30,0,30,2.813010,2.064431,0.229180,0.942478,0.548133,1.500000,1.554441,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
