segment_id,cum_ee_m,cum_shoulder_pan_joint_rad,cum_shoulder_lift_joint_rad,cum_elbow_joint_rad,cum_wrist_1_joint_rad,cum_wrist_2_joint_rad,cum_wrist_3_joint_rad,cum_shoulder_pan_joint_deg,cum_shoulder_lift_joint_deg,cum_elbow_joint_deg,cum_wrist_1_joint_deg,cum_wrist_2_joint_deg,cum_wrist_3_joint_deg,
1,0.644888,1.277654,0.016911,0.134735,0.117404,0.004152,2.840652,73.204190,0.968912,7.719764,6.726743,0.237884,162.757377,
2,0.924826,1.850093,0.001519,0.001372,0.000052,0.002899,1.844204,106.002493,0.087057,0.078630,0.002990,0.166095,105.665088,
